00001500000325000000001500202505209999000000000095
00001500000327000000001506202505209999000000000095
00001500000328000000001513202505209999000000000095
00001500000330000000001521202505209999000000000095
00001500000325000000001501202505219999000000000085
00001500000327000000001505202505219999000000000085
00001500000328000000001513202505219999000000000085
00001500000330000000001520202505219999000000000085
00001500000325000000001503202505219999000000000078
00001500000327000000001506202505219999000000000078
00001500000328000000001518202505219999000000000078
00001500000330000000001521202505219999000000000078
00001500000325000000001500202505219999000000000098
00001500000327000000001505202505219999000000000098
00001500000328000000001511202505219999000000000098
00001500000330000000001519202505219999000000000098
00001500000325000000001503202505219999000000000105
00001500000327000000001510202505219999000000000105
00001500000328000000001518202505219999000000000105
00001500000330000000001521202505219999000000000105
00001500000325000000001503202505219999000000000005
00001500000327000000001510202505219999000000000005
00001500000328000000001513202505219999000000000005
00001500000330000000001520202505219999000000000005
00001500000325000000001500202505219999000000000091
00001500000327000000001505202505219999000000000091
00001500000328000000001518202505219999000000000091
00001500000330000000001519202505219999000000000091
00001500000325000000001501202505219999000000000155
00001500000327000000001506202505219999000000000155
00001500000328000000001518202505219999000000000155
00001500000330000000001520202505219999000000000155
00001500000325000000001500202505219999000000000185
00001500000327000000001505202505219999000000000185
00001500000328000000001513202505219999000000000185
00001500000330000000001519202505219999000000000185
00001500000325000000001500202505219999000000000111
00001500000327000000001505202505219999000000000111
00001500000328000000001511202505219999000000000111
00001600000330000000001520202505219999000000000112
